family	treatment_iri	figure_iri	description	image_url	md5
Cratenemertidae	<http://treatment.plazi.org/id/03FD9E73FFCB1035FEF3141024D811C0>	<http://dx.doi.org/10.5281/zenodo.170852>	FIGURES 2 – 7. Korotkevitschia pelagica. 2, Oblique section through a frontal organ. FO, frontal organ. Cephalic retractor muscles are indicated by arrows. 3, Oblique section to show body diagonal muscles, indicated by arrows. 4, Oblique section through the stomach wall. The stomach protrusion is indicated by the black arrow, the longitudinal fibres around the stomach wall are indicated by white arrows; ST, stomach. 5, Oblique section through the canal of the cerebral organ. The sensory canal is indicated by an arrow, the radial fibres are indicated by arrowheads. BR, brain; CO, cerebral organ. 6, Oblique section through the anterior part of the rhynchodaeum. The circum­rhynchodaeal glands are indicated by an arrow. RD, rhynchodaeum; ST, stomach. 7, Oblique section through the rhynchocoel wall.	https://zenodo.org/record/170852/files/figure.png	930d87c13cdeaf0647c59c3484ae3884
Cratenemertidae	<http://treatment.plazi.org/id/03FD9E73FFCB1035FEF3141024D811C0>	<http://dx.doi.org/10.5281/zenodo.170853>	FIGURE 8. Korotkevitschia pelagica. Schema of organization of middle proboscis portion. AG, acidophilic glands; CE, \" clot \" of extracellular gel; GE, outer glandular epithelium; IC, inner circular muscle layer; LM, longitudinal muscle layer; NS, neural sheath; OC, outer circular muscle layer; OE, outer epithelium of posterior proboscis portion; PN, proboscis nerve; PP, posterior proboscis chamber; SP, stylet pouch with accessory stylets.	https://zenodo.org/record/170853/files/figure.png	e9f5e2bb97aead2fc68ab3116e53e029
Pyrosejidae	<http://treatment.plazi.org/id/DA69636EFFEAFFE7FC78FDCF88B6866A>	<http://dx.doi.org/10.5281/zenodo.5404300>	FIGURE 3: Pyrosejus verticis n. sp. Female. Dorsum, 348 – 374 µm long.	https://zenodo.org/record/5404300/files/figure.png	216a0979c453b4aa89e6299e23edb4f8
Bradybaenidae	<http://treatment.plazi.org/id/03AD912BFFF050151023FC27FE2F24E4>	<http://dx.doi.org/10.5281/zenodo.173952>	FIGURE 2. Ponsadenia (Mesasiata) duplocincta (Martens, 1879), HBUMM 01098 b­specimen 1. A, basal view of dart apparatus; B, sagittal section of dart apparatus, showing mucous glands insertion; C, sagittal section of terminal genitalia, showing relative position of penis, vagina and dart apparatus.	https://zenodo.org/record/173952/files/figure.png	4c8e2db415d6257d5aa73461d038a0f9
Bradybaenidae	<http://treatment.plazi.org/id/03AD912BFFF4501C1023FB66FDD8249C>	<http://dx.doi.org/10.5281/zenodo.173954>	FIGURE 4. Ponsadenia (Ponsadenia) zhongdianensis sp. nov., Holotype, HBUMM 01790 ­ specimen 1. A, apical view; B, umbilical view; C, apertural view; D, oblique apertural view, showing the shape of aperture.	https://zenodo.org/record/173954/files/figure.png	2b91cd3bb48ac1513483bbe3893aff76
Bradybaenidae	<http://treatment.plazi.org/id/03AD912BFFF4501C1023FB66FDD8249C>	<http://dx.doi.org/10.5281/zenodo.173955>	FIGURE 5. Ponsadenia (Ponsadenia) zhongdianensis sp. nov. A, general view of genitalia; B, another side of dart apparatus, opposite to A; C, inside view of penis chamber; D, jaw; E, dart with cross­sections; F, sagittal section of dart apparatus, with cross­sections; G, ovotestis. A, D, G, paratype, HBUMM 01790 ­ specimen 2; B, C, E, F, paratype, HBUMM 01790 ­ specimen 3.	https://zenodo.org/record/173955/files/figure.png	0e23aa743ad5dd697b88ff192f7aa97e
Halcampoididae	<http://treatment.plazi.org/id/039187AEFFFE0826FE296DEAFBF1F9A3>	<http://dx.doi.org/10.5281/zenodo.4747358>	Figure 9. Calamactinia incubans sp. nov. (a) Oral view of a specimen; (b) lateral view of a specimen; (c) retractors at the mesenteries level; (d) juvenile inside the colenteron; (e) longitudinal section of a specimen without sphincter; (f) cross section of pharynx showing retractors, two pair of directives attached to syphonoglyphs and papillae structures in the ectoderm. Scale bars: a = 3.6 mm; b = 3.2 mm; c = 1.6 mm; d = 2.3 mm; e = 1.8 mm; f = 1.3 mm. Abbreviations: si: syphonoglyphs; ph: pharynx; m: mesogloea; ec: ectoderm; en: endoderm: fi: filaments; mi: microcnemes; ma: macrocnemes; d: directives, p: papilla.	https://zenodo.org/record/4747358/files/figure.png	48e9d37510f0d89c639ca84b0c46bec7
Halcampoididae	<http://treatment.plazi.org/id/039187AEFFFE0826FE296DEAFBF1F9A3>	<http://dx.doi.org/10.5281/zenodo.4747360>	Figure 10. Calamactinia incubans sp. nov. Cnidom morphology in different parts of the body. (a, b) Spirocyst; (c) homotrich; (d) spirulae 1; (e) spirulae 2; (f) penicilli B1; (g) penicilli A; (h–j) spirulae. Scale bar: 13 µm.	https://zenodo.org/record/4747360/files/figure.png	57bc69cce80c854b7df3fa0c909149c9
Halcampoididae	<http://treatment.plazi.org/id/2964E41DFFB2FFC3FF53C771FB06B547>	<http://dx.doi.org/10.5281/zenodo.5752647>	Figure 8. Cnidom of Scytophorus striatus. A, B, D, E, G, H, basitrich; C, spirocyst; F, I, p–mastigophore A.	https://zenodo.org/record/5752647/files/figure.png	ed7dffc608489d44866f70f7e8f30584
Punctulariaceae	<http://treatment.plazi.org/id/82EEBE91A1135B1F9DA22FAFF8228249>	<http://dx.doi.org/10.3897/mycokeys.90.84562.figure2>	Figure 2. Basidiomata of Dendrocorticiopsis orientalis (holotype, WEI 20 - 166). Scale bar: 1 cm.	https://binary.pensoft.net/fig/690444	245cfb0c754004f4c3eff34b4b337d45
Punctulariaceae	<http://treatment.plazi.org/id/82EEBE91A1135B1F9DA22FAFF8228249>	<http://dx.doi.org/10.3897/mycokeys.90.84562.figure3>	Figure 3. Micromorphological features of Dendrocorticiopsis orientalis (holotype, WEI 20 - 166) A profile of basidioma section B basidioma section C dendrohyphidia D cystidia E basidia F basidiospores. Scale bars: 50 μm (A); 10 μm (B-F).	https://binary.pensoft.net/fig/690445	fc1e65ed1ff91a5284c9e563761a695b
Arixeniidae	<http://treatment.plazi.org/id/03EC87BCFFFCD761FF14FAD0FDF4FE11>	<http://dx.doi.org/10.5281/zenodo.3827863>	Figs 15–16. Parasitic earwigs from the collection of the Manchester Museum. 15. Arixenia esau Jordan, 1909. 16. A. jacobsoni Burr, 1912 (now Xeniaria jacobsoni), syntype. Scale bars = 1 cm.	https://zenodo.org/record/3827863/files/figure.png	661003392589fafd79ffe97721637eb9
Tripedaliidae	<http://treatment.plazi.org/id/A3588669FFAC212EFF2552F86C9E10A3>	<http://dx.doi.org/10.5281/zenodo.250282>	FIGURE 2. Copula sivickisi (scales: 1 mm). A: mature male medusa, note purple tentacle stripes (live specimen). B: mature male gonads (live specimen). C: velarium of mature male medusa (vc = velarial canals). D: adhesive pads on apex (preserved), note ivory coloured gastric phacellae shining through. E: rhopalial niche with keyhole-shaped opening and rhopalial horns (arrows, horn contours outlined by hand). F: pedalium. G: tentacle structure (in life). H: mature female medusa (in life). I: mature female gonads (in life). J: velarium of mature female medusa (preserved) with yellow “ velarial spots ”, colour due to preservation (vc / msp = velarial canals marked as maturity spots). K: velarium of mature female medusa (live specimen) with white “ velarial spots ” (photo provided by Ronald Petie).	https://zenodo.org/record/250282/files/figure.png	c603f5661ad23e159c301d1a94d5a63d
Geotrupidae	<http://treatment.plazi.org/id/0398B86AC5428957FCF1FA19ACD3F79D>	<http://dx.doi.org/10.5281/zenodo.4489656>	Fig. 4. Comparison of male genitalia: a – Ceratotrupes bolivari Halffter & Martínez, 1962; and b – Geotrupes lobatus Howden, 1974. Scale bar = 2 mm.	https://zenodo.org/record/4489656/files/figure.png	88f20541ded0db9d3745d9e6969f61cd
Geotrupidae	<http://treatment.plazi.org/id/0398B86AC5428957FCF1FA19ACD3F79D>	<http://dx.doi.org/10.5281/zenodo.4489660>	Fig. 5. Map showing the known distribution of Geotrupes lobatus Howden, 1974, G.sallei Jekel, 1866, and G.nebularum Howden, 1974 (upper map) and the known distribution of G. nuntiatus Kohlmann & Arriaga-Jiménez, sp. nov., G. viridiobscurus Jekel, 1866, and G. pecki Howden, 1974 (lower map).	https://zenodo.org/record/4489660/files/figure.png	4bde509a33bd8f9199af00383282cdf3
Geotrupidae	<http://treatment.plazi.org/id/0398B86AC5458956FC39FAC4AC6CFAF7>	<http://dx.doi.org/10.5281/zenodo.4489684>	Fig. 11. Native vegetation (pine forest and montane shrubland) at the top of Cerro del Águila, Mixteca, Oaxaca.	https://zenodo.org/record/4489684/files/figure.png	162cf066e6a07bea470ef9320abdbed2
Sciaenidae	<http://treatment.plazi.org/id/039687D1FF4D7463FF66FEA2C767FEB0>	<http://dx.doi.org/10.5281/zenodo.196208>	FIGURE 1. Macrodon atricauda, Holotype, BMNH 1879.5. 14.258 (1: 94.2 mm SL), Rio de La Plata, Argentina.	https://zenodo.org/record/196208/files/figure.png	5098b20e26aaa3227ef35d7e62ce67a9
Sciaenidae	<http://treatment.plazi.org/id/039687D1FF4D7463FF66FEA2C767FEB0>	<http://dx.doi.org/10.5281/zenodo.196212>	FIGURE 5. Occurrence areas: Yellow, M. ancylodon; Green, M. atricauda.	https://zenodo.org/record/196212/files/figure.png	3ddb0a7805d24873159f3b36e95740d8
Sciaenidae	<http://treatment.plazi.org/id/039687D1FF4D7463FF66FEA2C767FEB0>	<http://dx.doi.org/10.5281/zenodo.196213>	FIGURE 6. Number of times the largest front canine is contained in eye horizontal diameter.	https://zenodo.org/record/196213/files/figure.png	9fdd23c35799208d128828082ad8ba1c
Anobiidae	<http://treatment.plazi.org/id/03FE0053787CC110FF37FC6DEE9C9B4A>	<http://dx.doi.org/10.5281/zenodo.3449958>	FIGURES 9–10. Reconstruction of antennae: 9—Xyletinus besseli sp. nov.; 10—X. barsevskisi sp. nov. Not reproduced to the same scale.	https://zenodo.org/record/3449958/files/figure.png	3e4ddce8e47b06a5c9bf10fcac2fb024
Anobiidae	<http://treatment.plazi.org/id/03FE0053787EC114FF37FD8DE8E29A31>	<http://dx.doi.org/10.5281/zenodo.3449938>	FIGURES 1–3. Xyletinus besseli sp. nov., holotype, No. 1771-7 [CCHH]: 1—habitus, right lateral view; 2—habitus, ventrolateral view; 3—forebody, left lateral view. Scale bars represent 0.5 mm.	https://zenodo.org/record/3449938/files/figure.png	99ec63224d2dfa4ae5a46ba529d6b3b8
Anobiidae	<http://treatment.plazi.org/id/231587AA5B51824F35BA1F6F890AFDEF>	<http://dx.doi.org/10.5281/zenodo.5096679>	FIGURE 13. Distribution of Ptilinus pruinosus Casey, Ptilinus ruficornis Say, Lasioderma serricorne (Fabricius), Euvrilletta peltata (Harris), Vrilletta laurentina Fall, and Xyletinus fucatus LeConte in the Maritime Provinces of Canada.	https://zenodo.org/record/5096679/files/figure.png	44f9cd1de69804210cef9f9421966e7c
Callioplanidae	<http://treatment.plazi.org/id/03EB19690310FFF1B6C7E0B7CFF1FE63>	<http://dx.doi.org/10.5281/zenodo.5215322>	Figure 6. Munseoma maculata gen. et sp. nov. (A) Dorsal view of fixed specimen; (B) sagittal reconstruction of whole organism; (C) sagittal reconstruction of male and female genital system. Scale bars: 8 mm (A); 5 mm (B); 6 mm (C).	https://zenodo.org/record/5215322/files/figure.png	58bd32f6a3eb8df2c2eaf0258b91e0b5
Callioplanidae	<http://treatment.plazi.org/id/BD77527AFF9B3A6A1CBD44748C15F836>	<http://dx.doi.org/10.5281/zenodo.250031>	FIGURE 6. Trigonoporus cephalophtalmus (Lang, 1884). A Habitus; B, C eyes; D sagittal reconstruction of the whole animal (anterior to the left); E sagittal reconstruction of the male and female genital systems (anterior to the left). Abbreviations: b, brain; cg, cement glands; dv, ductus vaginalis; e, eyes; ed, ejaculatory duct; ev, external vagina; fp, female pore; i, intestine; m, mouth; mp, male pore; o, ovary; ov, oviduct; ph, pharynx; pp, penis papilla; pv, prostatic vesicle; sv, seminal vesicle; vd, vas deferens. Scale bars: A 1 cm, B 2 mm, C 5 mm, D 5 mm, E 500 µm.	https://zenodo.org/record/250031/files/figure.png	d7418022c7af5eb6b552f8a95efe7605
Callioplanidae	<http://treatment.plazi.org/id/BD77527AFF9B3A6A1CBD44748C15F836>	<http://dx.doi.org/10.5281/zenodo.250032>	FIGURE 7. Histological sections of Trigonoporus cephalophtalmus (Lang, 1884). A eyes; B vas deferens and seminal vesicle; C prostatic vesicle and penis papilla; D female reproductive system. Anterior to the left in all figures. Abbreviations: b, brain; cg, cement glands, d, ductus vaginalis; e, eyes; ed, ejaculatory duct; ev, external vagina; fp, female pore; mp, male pore; pp, penis papilla; pv; prostatic vesicle; sv, seminal vesicle; vd, vas deferens. Scale bars: A 1 mm, B, C, D 500 µm.	https://zenodo.org/record/250032/files/figure.png	b19375de29287cc6314f1fefbc939189
Vaginicolidae	<http://treatment.plazi.org/id/8117E0644E56FFFDFF3A730C8244239D>	<http://dx.doi.org/10.5281/zenodo.5726373>	FIGURE 4. Specimens of Cothurnia sp. on Sabellaria sp. (A). Entire worm, dorsal view; (B, C). Specimens of Cothurnia sp. on paleae of the anterior region of the worm.	https://zenodo.org/record/5726373/files/figure.png	9a699677b9cb148d59595cc528a6da7e
Vaginicolidae	<http://treatment.plazi.org/id/A34987A1DE62FFC7FF713A5AE29785BB>	<http://dx.doi.org/10.5281/zenodo.257124>	FIGURE 1. Morphology of Cothurnia salina n. sp. and similar species (F – I after Kahl, 1933; J, K after Kahl, 1935; L after Küsters, 1974). A. A typical individual. B. Formation of a telotroch after binary fission. C, D. Varieties of body shape. E. Oral infraciliature, arrow marks the epistomial membrane. F. Cothurnia cyclopis Kahl, 1933. G. Cothurnia ceramicola Kahl, 1933. H. Cothurnia fibripes Kahl, 1933. I. Cothurnia simplex Kahl, 1933. J. Vaginicola sp. Kahl, 1935. K. Cothurnia sp. Kahl, 1935. L. Cothurnia ceramicola sensu Küsters, 1974. G, germinal kinety; H, haplokinety; P 1 – 3, infundibular polykineties 1 – 3; Po, polykinety. Scale bars: 40 µm.	https://zenodo.org/record/257124/files/figure.png	c96cd49b235594bf75007aa56eee880e
Vaginicolidae	<http://treatment.plazi.org/id/A34987A1DE62FFC7FF713A5AE29785BB>	<http://dx.doi.org/10.5281/zenodo.257125>	FIGURE 2. Photomicrographs of Cothurnia salina n. sp. from life (A – E) and after staining with protargol (F – H). A. Individual at low magnification. B. Formation of a telotroch after binary fission. C. Contracted cell. D. Individual at higher magnification, arrow marks the contractile vacuole. E. Individual under × 1000 magnification, showing pellicular striae and aboral trochal band (arrow). F, G. Macronucleus in fixed and stained cells. H. Oral infraciliature. Scale bars: 40 µm.	https://zenodo.org/record/257125/files/figure.png	b400fb9685a64830f6105b7c35d71d75
Triconodontidae	<http://treatment.plazi.org/id/03AE9842462CFFB5F8B6FDCCFD9AF9B4>	<http://dx.doi.org/10.5281/zenodo.5388288>	Fig. 3. Stereophotographs of Argentocondon fariasorum (MPEF PV 1877) in labial (A) and lingual (B) views.	https://zenodo.org/record/5388288/files/figure.png	617fa6674806bbe6b0b557a1b3407b73
Triconodontidae	<http://treatment.plazi.org/id/03AE9842462CFFB5F8B6FDCCFD9AF9B4>	<http://dx.doi.org/10.5281/zenodo.5388290>	Fig. 4. Illustrations of Argentoconodon fariasorum (MPEF PV 1877) in lingual (A), labial (B), occlusal	https://zenodo.org/record/5388290/files/figure.png	0f61b5011d4a8452aba23689258afcf7
Triconodontidae	<http://treatment.plazi.org/id/03C887B9FF99FFC47455A509FB29FDC1>	<http://dx.doi.org/10.5281/zenodo.6902113>	FIG. 32. — Mammal teeth from Angeac-Charente: A, B, premolariform or molariform tooth of Gobiconodon? sp. (ANG M-21) in occlusal (A) and labial (B) views; C, D, premolariform tooth of Mammalia indet. (ANG M-34) in lingual (C) and labial (D) views; E, F, left lower molar of Triconodon sp. (ANG M-02) in lingual (E) and occlusal (F) views; G-I, left upper molar of Thereuodon cf. taraktes (ANG M-23) in labial (G), lingual (H) and occlusal (I) views. Scale bar: 500 µm.	https://zenodo.org/record/6902113/files/figure.png	704252739352c0715a0d1b9b96c7b854
Leptotyphlopidae	<http://treatment.plazi.org/id/03A987EDFF83FFD3FF3DFF7BFD3BB7B9>	<http://dx.doi.org/10.5281/zenodo.400887>	FIGURE 1. Dorsal (A), lateral (B), and ventral (C) views of the head of Trilepida affinis holotype (BMNH 75.2.26.4). The arrow shows the divided base of first supralabial scale. Scale = 5 mm. Photos by R. Fernandes (MNRJ).	https://zenodo.org/record/400887/files/figure.png	ba62acfdae081c8e279e0f3f246350f8
Leptotyphlopidae	<http://treatment.plazi.org/id/03A987EDFF85FFDEFF3DF9C5FE26B1C7>	<http://dx.doi.org/10.5281/zenodo.400888>	FIGURE 2. Geographic distribution of Trilepida affinis (grid) and Trilepida macrolepis (circles). Type locality is represented by open symbol, examined specimens by close symbol and literature records by triangles.	https://zenodo.org/record/400888/files/figure.png	c0d735d6c4ddc7a110f64e768318cf1c
Leptotyphlopidae	<http://treatment.plazi.org/id/03A987EDFF85FFDEFF3DF9C5FE26B1C7>	<http://dx.doi.org/10.5281/zenodo.400889>	FIGURE 3. Dorsal (A) and ventral (B) views of body and dorsal (C), lateral (D), and ventral (E) views of head of the lectotype of Trilepida macrolepis (ZMB 1434). Photos by F. Tillack (ZMB).	https://zenodo.org/record/400889/files/figure.png	4fe717aa9d72263546d43ffdb0bf3566
Stephanidae	<http://treatment.plazi.org/id/007387C2FFCCFFBDCB6F15490F757A31>	<http://dx.doi.org/10.5281/zenodo.4249841>	Fig. 11. Parastephanus mouensis Aguiar, 2005 (MNHN). Lateral habitus. Scale bar = 5.0 mm.	https://zenodo.org/record/4249841/files/figure.png	6701c1a1fe1b13d5fbf98aad25bb7c4c
Stephanidae	<http://treatment.plazi.org/id/038D879A7A00FFB0FF68AFAB0D6DB785>	<http://dx.doi.org/10.5281/zenodo.1458685>	FIGURES 35–42. Parastephanellus brevistigma Enderlein, ♂, holotype. 35, fore wing; 36, pronotum, lateral aspect; 37, pronotum, dorsal aspect; 38, hind coxa, latero-dorsal aspect; 39, hind coxa, dorsal aspect; 40, head, anterior aspect; 41, head, dorsal aspect; 42, head, lateral aspect. From: Hong et al. (2011).	https://zenodo.org/record/1458685/files/figure.png	b97e1316aeafa8312b3a8c5d19bd1a70
Stephanidae	<http://treatment.plazi.org/id/038D879A7A05FFB7FF68AD180B69B1B0>	<http://dx.doi.org/10.5281/zenodo.1458695>	FIGURES 62–69. Parastephanellus matsumotoi van Achterberg, ♀, paratype. 62, fore wing; 63, pronotum, lateral aspect; 64, pronotum, dorsal aspect; 65, hind coxa, dorso-lateral aspect; 66, pygidial area at apex of metasoma, dorsal aspect; 67, head, anterior aspect; 68, head, dorsal aspect; 69, head, lateral aspect. From: Hong et al. (2011).	https://zenodo.org/record/1458695/files/figure.png	acb37fe5b0da3bdd54788322a9cfcdc9
Ophiopsilidae	<http://treatment.plazi.org/id/03AB87FAFF8FFFFBFF7BFD85FAC3FA1C>	<http://dx.doi.org/10.5281/zenodo.7795016>	FIGURE 13. Ophiochiton cf. fastigatus Lyman, 1878 (ICML-EMU-11176, DD = 24 mm). A, Dorsal disc; B, Ventral disc; C, Mouth; D, Dorsal arm; E, Ventral arm; F, Dorsal view. Ophiopsila californica A.H. Clark, 1921 (ICML-EMU-11689, DD = 12 mm). G, Dorsal disc; H, Ventral disc; I, Mouth; J, Dorsal arm; K, Ventral arm; L, Dorsal view.	https://zenodo.org/record/7795016/files/figure.png	f2c218fc7ff83742914351a8efb5d2b3
